size,bath,balcony,price,total_sqft,area_type_Built-up Area,area_type_Carpet Area,area_type_Plot Area,area_type_Super built-up Area
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,29.6,-0.41896703301503674,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,95.0,-0.1866101911153046,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,48.0,-0.5110491888790046,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,50.0,-0.28987989862629665,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,240.0,0.4244022449913984,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,96.5,0.3168296330007817,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,42.5,-0.4103612240557874,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-1.9415678007603834,67.9,-0.32688487715106884,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-1.9415678007603834,165.0,0.23507444788791296,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,95.0,-0.298485707585546,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,50.0,-0.2683653762281733,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,62.78,-0.10055210152281123,0.0,1.0,0.0,0.0
0.2191648243116789,0.31352810876446807,-1.9415678007603834,250.0,1.2806802364367076,0.0,0.0,0.0,1.0
1.05073090972787,-0.5036057340532742,-1.9415678007603834,110.0,-0.6556267793943935,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,1.73174433043081,52.0,0.14127113023209517,0.0,0.0,0.0,1.0
-1.4439673465207032,-1.3207395768710166,-0.7171304236966521,33.0,-0.870772003375627,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,158.0,-0.07903757912468788,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,125.0,-0.2683653762281733,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,74.0,-0.010191107450693172,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,57.0,-0.15993218334163165,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,42.0,-0.38884670165766405,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,85.0,-0.13755708004758338,1.0,0.0,0.0,0.0
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,90.0,0.07586698214180021,0.0,0.0,0.0,1.0
1.8822969951440611,1.9477957943999529,1.73174433043081,900.0,1.495825460417941,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,190.0,0.5922155196967606,0.0,0.0,0.0,1.0
1.05073090972787,2.764929637217695,1.73174433043081,70.0,-0.2683653762281733,0.0,0.0,0.0,1.0
-1.4439673465207032,-1.3207395768710166,-0.7171304236966521,45.0,-0.6857471107517662,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,47.25,-0.13927824183943324,0.0,0.0,0.0,1.0
1.8822969951440611,1.9477957943999529,0.507306953367079,125.0,0.8503897884742406,0.0,0.0,0.0,1.0
,,,,,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,48.5,-0.23136039770340117,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,67.5,-0.09280687345948682,1.0,0.0,0.0,0.0
,,,,,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,95.0,0.007881091363730438,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,65.0,-0.26664421443632347,0.0,0.0,0.0,1.0
-1.4439673465207032,-1.3207395768710166,0.507306953367079,65.0,-0.6177612199736965,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,0.507306953367079,65.0,-0.1332541755679587,0.0,0.0,1.0,0.0
1.05073090972787,-0.5036057340532742,0.507306953367079,165.0,-0.6263670289329458,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,0.507306953367079,52.0,-0.2425479493504253,0.0,0.0,1.0,0.0
1.8822969951440611,2.764929637217695,-0.7171304236966521,165.0,1.366738326029201,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,1.73174433043081,50.0,0.15762216725466893,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,59.8,-0.22791807411970144,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,149.0,-0.010191107450693172,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,35.23,-0.2511537583096746,0.0,0.0,0.0,1.0
1.05073090972787,1.1306619515822105,0.507306953367079,189.0,0.7428171764836239,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,48.0,-0.3948707679291386,0.0,0.0,0.0,1.0
2.713863080560252,3.582063480035438,-1.9415678007603834,160.0,0.6782736092892538,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,0.507306953367079,115.0,0.2841275589556342,1.0,0.0,0.0,0.0
0.2191648243116789,1.1306619515822105,0.507306953367079,325.0,0.8503897884742406,0.0,0.0,0.0,1.0
1.05073090972787,0.31352810876446807,-1.9415678007603834,300.0,2.2273192219541347,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,1.73174433043081,63.0,-0.09624919704318656,,,,
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,98.0,-0.048917247767315195,1.0,0.0,0.0,0.0
1.05073090972787,1.1306619515822105,-0.7171304236966521,245.0,1.1894586614686646,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,70.0,-0.09280687345948682,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,120.0,0.03283793734555352,0.0,0.0,0.0,1.0
-1.4439673465207032,-0.5036057340532742,-0.7171304236966521,45.0,-0.2683653762281733,0.0,0.0,1.0,0.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,77.89,0.10942963708287264,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,48.0,-0.5403089393404524,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-1.9415678007603834,63.0,-0.5695686898019001,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,25.88,-0.4275728419742861,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,32.37,-0.3724956646350903,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,85.0,-0.13927824183943324,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,103.0,0.5156238199594414,,,,
0.2191648243116789,-0.5036057340532742,0.507306953367079,90.0,-0.07043177016543854,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,54.79,-0.12206662392093456,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,55.0,-0.33290894342254335,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,65.31,-0.1048550060024359,0.0,0.0,0.0,1.0
1.05073090972787,1.9477957943999529,0.507306953367079,350.0,2.8297258491015884,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,79.0,-0.18230728663567994,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,46.29,-0.3948707679291386,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,52.08,-0.3974525106169134,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,0.507306953367079,65.0,-0.2683653762281733,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,44.0,-0.2683653762281733,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,68.29,0.10168440901954823,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,150.0,-0.010191107450693172,,,,
0.2191648243116789,-0.5036057340532742,0.507306953367079,55.0,-0.09624919704318656,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,45.9,-0.42240935659873646,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,60.0,-0.3802408926984147,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-1.9415678007603834,150.0,-0.4404815554131601,0.0,0.0,0.0,1.0
-1.4439673465207032,-1.3207395768710166,-0.7171304236966521,60.0,-0.7847139137831336,0.0,0.0,0.0,1.0
1.8822969951440611,1.9477957943999529,1.73174433043081,416.0,1.2720744274774582,0.0,0.0,0.0,1.0
1.05073090972787,1.1306619515822105,1.73174433043081,249.0,-0.16509566871718126,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,55.0,-0.337211847902168,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,0.507306953367079,60.0,0.03283793734555352,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,56.0,-0.10141268241873616,0.0,0.0,0.0,1.0
1.05073090972787,-0.5036057340532742,-0.7171304236966521,72.0,-0.7847139137831336,0.0,0.0,0.0,1.0
-1.4439673465207032,-1.3207395768710166,-1.9415678007603834,28.0,-0.7761081048238843,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,68.8,-0.09280687345948682,0.0,0.0,0.0,1.0
,,,,,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,35.0,-0.922406857131123,,,,
3.545429165976443,1.1306619515822105,-0.7171304236966521,52.0,-0.18230728663567994,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,45.0,-0.2683653762281733,0.0,0.0,1.0,0.0
0.2191648243116789,0.31352810876446807,1.73174433043081,170.0,0.5061574301042672,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,90.0,-0.7847139137831336,1.0,0.0,0.0,0.0
0.2191648243116789,-0.5036057340532742,0.507306953367079,65.0,-0.20812471351342796,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,130.0,-0.010191107450693172,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,25.0,-0.7365213836113373,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,39.5,-0.22533633143192663,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,75.0,-0.2683653762281733,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,67.0,-0.4439238789968598,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,110.0,0.2910122061230337,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,45.0,-0.3974525106169134,1.0,0.0,0.0,0.0
1.05073090972787,2.764929637217695,1.73174433043081,100.0,0.5061574301042672,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,82.5,-0.28385583235482215,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,1.73174433043081,50.79,-0.20812471351342796,1.0,0.0,0.0,0.0
1.8822969951440611,1.9477957943999529,-0.7171304236966521,331.0,2.265184781374832,,,,
1.05073090972787,1.1306619515822105,0.507306953367079,135.0,1.5388545052141878,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,120.0,0.14643461560764479,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,47.88,-0.24685085383004998,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,44.95,-0.3845437971780394,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,1.73174433043081,70.0,0.13180474037692091,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-1.9415678007603834,66.0,-0.4404815554131601,,,,
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,62.0,-0.42413051839058635,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,0.507306953367079,130.0,0.16364623352614346,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,105.0,-0.2038218090338033,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,0.507306953367079,175.0,0.2514254849104867,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,34.0,-0.6642325883536428,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,66.0,-0.35356288492474175,1.0,0.0,0.0,0.0
-1.4439673465207032,-1.3207395768710166,-1.9415678007603834,24.0,-0.7847139137831336,,,,
0.2191648243116789,-0.5036057340532742,0.507306953367079,85.05,-0.2167305224726773,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,1.73174433043081,56.0,-0.07043177016543854,0.0,0.0,0.0,1.0
1.05073090972787,1.9477957943999529,-0.7171304236966521,175.0,0.7858462212798706,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,33.0,-0.4835106002094068,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-1.9415678007603834,48.0,-0.22533633143192663,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,84.0,-0.3053703547529455,0.0,0.0,1.0,0.0
0.2191648243116789,1.1306619515822105,0.507306953367079,117.0,0.32027195658448143,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,1.73174433043081,90.0,-0.09624919704318656,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,50.0,-0.3544234658206667,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,75.97,-0.058383637622489465,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,50.0,-0.2683653762281733,1.0,0.0,0.0,0.0
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,63.0,-0.18230728663567994,1.0,0.0,0.0,0.0
-1.4439673465207032,-1.3207395768710166,-0.7171304236966521,34.3,-0.7046798904621148,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,94.42,-0.2718076998118731,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,111.0,0.1188960269380469,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,110.0,0.2049541165305403,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,60.0,-0.2683653762281733,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,-1.9415678007603834,50.0,-0.4404815554131601,,,,
0.2191648243116789,0.31352810876446807,0.507306953367079,50.0,-0.010191107450693172,0.0,0.0,0.0,1.0
,,,,,0.0,0.0,0.0,1.0
1.05073090972787,0.31352810876446807,0.507306953367079,230.0,-0.010191107450693172,0.0,0.0,1.0,0.0
0.2191648243116789,0.31352810876446807,1.73174433043081,108.0,0.1619250717342936,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,67.0,-0.3716350837391654,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,49.0,-0.41466412853541207,0.0,0.0,0.0,1.0
,,,,,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,150.0,0.169670299797618,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,1.73174433043081,70.0,-0.21242761799305263,0.0,0.0,0.0,1.0
1.05073090972787,1.1306619515822105,0.507306953367079,190.0,1.6249125948066812,0.0,0.0,0.0,1.0
1.05073090972787,1.1306619515822105,-0.7171304236966521,326.0,1.3090794060022304,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,78.0,-0.40605831957616273,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,28.88,-0.4404815554131601,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,90.0,0.1619250717342936,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,42.0,-0.2511537583096746,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,40.55,-0.3578657894043664,0.0,0.0,1.0,0.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,100.0,0.03714084182517819,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,-1.9415678007603834,90.0,-0.2683653762281733,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,1.73174433043081,118.0,0.23507444788791296,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,34.2,-0.31741848729589456,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,37.0,-0.6917711770232408,0.0,0.0,0.0,1.0
1.05073090972787,1.1306619515822105,-1.9415678007603834,137.0,1.158477749215367,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,57.0,-0.43531807003761047,0.0,0.0,0.0,1.0
1.05073090972787,0.31352810876446807,0.507306953367079,70.0,-0.010191107450693172,0.0,0.0,0.0,1.0
,,,,,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,160.0,-0.16509566871718126,1.0,0.0,0.0,0.0
1.05073090972787,1.1306619515822105,0.507306953367079,85.0,-0.13927824183943324,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,70.0,-0.5265396450056534,1.0,0.0,0.0,0.0
1.05073090972787,0.31352810876446807,-0.7171304236966521,185.0,0.2049541165305403,0.0,0.0,0.0,1.0
1.05073090972787,1.9477957943999529,0.507306953367079,300.0,1.4665657099564933,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,47.25,-0.3974525106169134,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,1.73174433043081,60.0,-0.047196085975465325,1.0,0.0,0.0,0.0
0.2191648243116789,-0.5036057340532742,1.73174433043081,43.79,-0.044614343287690525,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,46.0,-0.43187574645391075,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,135.0,0.3340412509192804,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,62.0,-0.22533633143192663,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,0.507306953367079,200.0,1.289286045395957,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,67.32,-0.23566330218302584,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,0.507306953367079,75.0,0.03283793734555352,0.0,0.0,0.0,1.0
0.2191648243116789,-0.5036057340532742,1.73174433043081,70.0,0.03283793734555352,1.0,0.0,0.0,0.0
1.05073090972787,1.1306619515822105,0.507306953367079,250.0,-0.2683653762281733,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,228.0,0.7643316988817472,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,67.4,-0.22877865501562636,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,69.0,-0.19951890455417862,0.0,1.0,0.0,0.0
0.2191648243116789,-0.5036057340532742,-1.9415678007603834,70.0,-0.010191107450693172,0.0,0.0,0.0,1.0
-1.4439673465207032,-1.3207395768710166,-1.9415678007603834,37.0,-0.7847139137831336,0.0,0.0,1.0,0.0
0.2191648243116789,-0.5036057340532742,-0.7171304236966521,53.76,-0.20124006634602848,1.0,0.0,0.0,0.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,89.0,0.2858487207474841,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,74.0,-0.15648985975793192,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-1.9415678007603834,112.0,-0.2494325965178248,0.0,0.0,0.0,1.0
0.2191648243116789,0.31352810876446807,-0.7171304236966521,69.0,-0.18230728663567994,1.0,0.0,0.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,49.11,-0.32000022998366934,1.0,0.0,0.0,0.0
-1.4439673465207032,-1.3207395768710166,-1.9415678007603834,13.26,-0.825591506339568,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,1.73174433043081,80.0,-0.10915791048206057,0.0,0.0,1.0,0.0
3.545429165976443,3.582063480035438,1.73174433043081,88.0,-0.5050251226075301,0.0,0.0,0.0,1.0
-0.6124012611045122,-0.5036057340532742,-0.7171304236966521,50.0,-0.3415147523817927,,,,
,,,,,0.0,0.0,1.0,0.0
1.05073090972787,1.1306619515822105,0.507306953367079,240.0,1.2806802364367076,0.0,0.0,1.0,0.0
-0.6124012611045122,-0.5036057340532742,0.507306953367079,65.0,-0.285576994146672,0.0,0.0,0.0,1.0
-0.6124012611045122,-1.3207395768710166,-0.7171304236966521,65.0,-0.7847139137831336,,,,
